RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
jupiter	(0.22732380, -0.00221130, -5.29712100)	0.2273238	-0.002211299	-5.297121	(0.2, 0.0, 0.1)	5.333177	5.074471	5.302019	0.01199983	2.306853	-0.0004217481	-1.527652	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.527652	0
jupiter	(0.22054020, -0.00208721, -5.29729700)	0.2205402	-0.002087209	-5.297297	(0.2, 0.0, 0.1)	5.333177	5.074471	5.301908	0.01199983	2.306853	-0.0003983523	-1.528932	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.528932	0
jupiter	(0.21239950, -0.00193830, -5.29749800)	0.2123995	-0.001938296	-5.297498	(0.2, 0.0, 0.1)	5.333177	5.074471	5.301777	0.01199983	2.306853	-0.0003702749	-1.530468	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.530468	0
jupiter	(0.20561510, -0.00181420, -5.29765500)	0.2056151	-0.001814198	-5.297655	(0.2, 0.0, 0.1)	5.333177	5.074471	5.301666	0.01199983	2.306853	-0.0003468755	-1.531747	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.531747	0
jupiter	(0.19883050, -0.00169010, -5.29780300)	0.1988305	-0.001690097	-5.297803	(0.2, 0.0, 0.1)	5.333177	5.074471	5.301556	0.01199983	2.306853	-0.0003234744	-1.533027	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.533027	0
jupiter	(0.19068840, -0.00154117, -5.29797000)	0.1906884	-0.001541173	-5.29797	(0.2, 0.0, 0.1)	5.333177	5.074471	5.301423	0.01199983	2.306853	-0.0002953912	-1.534563	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.534563	0
jupiter	(0.18390300, -0.00141707, -5.29809900)	0.183903	-0.001417066	-5.298099	(0.2, 0.0, 0.1)	5.333177	5.074471	5.301312	0.01199983	2.306853	-0.0002719869	-1.535843	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.535843	0
jupiter	(0.17576010, -0.00126813, -5.29824200)	0.1757601	-0.001268134	-5.298242	(0.2, 0.0, 0.1)	5.333177	5.074471	5.301178	0.01199983	2.306853	-0.0002438998	-1.537379	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.537379	0
jupiter	(0.16897400, -0.00114402, -5.29835100)	0.168974	-0.001144022	-5.298351	(0.2, 0.0, 0.1)	5.333177	5.074471	5.301067	0.01199983	2.306853	-0.0002204924	-1.538659	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.538659	0
jupiter	(0.16083040, -0.00099509, -5.29847000)	0.1608304	-0.0009950855	-5.29847	(0.2, 0.0, 0.1)	5.333177	5.074471	5.300933	0.01199983	2.306853	-0.0001924017	-1.540195	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.540195	0
jupiter	(0.15404370, -0.00087097, -5.29856100)	0.1540437	-0.0008709695	-5.298561	(0.2, 0.0, 0.1)	5.333177	5.074471	5.300822	0.01199983	2.306853	-0.0001689913	-1.541476	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.541476	0
jupiter	(0.14589940, -0.00072203, -5.29865700)	0.1458994	-0.0007220283	-5.298657	(0.2, 0.0, 0.1)	5.333177	5.074471	5.300687	0.01199983	2.306853	-0.0001408972	-1.543012	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.543012	0
jupiter	(0.13911210, -0.00059791, -5.29872800)	0.1391121	-0.0005979093	-5.298728	(0.2, 0.0, 0.1)	5.333177	5.074471	5.300575	0.01199983	2.306853	-0.0001174841	-1.544292	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.544292	0
jupiter	(0.13096720, -0.00044897, -5.29880000)	0.1309672	-0.0004489651	-5.2988	(0.2, 0.0, 0.1)	5.333177	5.074471	5.30044	0.01199983	2.306853	-8.938675E-05	-1.545829	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.545829	0
jupiter	(0.12417940, -0.00032484, -5.29885100)	0.1241794	-0.000324844	-5.298851	(0.2, 0.0, 0.1)	5.333177	5.074471	5.300328	0.01199983	2.306853	-6.597106E-05	-1.547109	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.547109	0
