RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
earth	(0.93534550, 0.00002147, 0.36149390)	0.9353455	2.147462E-05	0.3614939	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.002823	-0.0001098787	-1.383879	2.175719E-05	0.3719346	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.3719346	0
earth	(0.94065610, 0.00001975, 0.34668930)	0.9406561	1.975155E-05	0.3466893	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.002563	-0.0001098787	-1.383879	2.00452E-05	0.3562513	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.3562513	0
earth	(0.94573430, 0.00001802, 0.33179910)	0.9457343	1.802359E-05	0.3317991	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.002302	-0.0001098787	-1.383879	1.832736E-05	0.34056	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.34056	0
earth	(0.95152010, 0.00001594, 0.31382300)	0.9515201	1.59442E-05	0.313823	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.001988	-0.0001098787	-1.383879	1.625885E-05	0.3217195	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.3217195	0
earth	(0.95608260, 0.00001421, 0.29875730)	0.9560826	1.4207E-05	0.2987573	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.001726	-0.0001098787	-1.383879	1.452966E-05	0.3060101	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.3060101	0
earth	(0.96124540, 0.00001212, 0.28058120)	0.9612454	1.211776E-05	0.2805812	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.001411	-0.0001098787	-1.383879	1.244872E-05	0.2871479	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.2871479	0
earth	(0.96528580, 0.00001037, 0.26535780)	0.9652858	1.037339E-05	0.2653578	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.001148	-0.0001098787	-1.383879	1.071019E-05	0.2714204	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.2714204	0
earth	(0.96981830, 0.00000828, 0.24700310)	0.9698183	8.276804E-06	0.2470031	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.000831	-0.0001098787	-1.383879	8.619293E-06	0.2525365	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.2525365	0
earth	(0.97333090, 0.00000653, 0.23163990)	0.9733309	6.527361E-06	0.2316399	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.000568	-0.0001098787	-1.383879	6.873491E-06	0.2367907	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.2367907	0
earth	(0.97722700, 0.00000443, 0.21312840)	0.977227	4.425938E-06	0.2131284	(-0.5, 0.0, -0.1)	1.016757	0.9832224	1.000251	-0.0001098787	-1.383879	4.775106E-06	0.2178848	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.2178848	0
earth	(0.98020650, 0.00000267, 0.19764370)	0.9802065	2.673521E-06	0.1976437	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9999868	-0.0001098787	-1.383879	3.02411E-06	0.2021208	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.2021208	0
earth	(0.98346000, 0.00000057, 0.17899740)	0.98346	5.697934E-07	0.1789974	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9996697	-0.0001098787	-1.383879	9.207524E-07	0.1831929	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.1831929	0
earth	(0.98590200, -0.00000118, 0.16340960)	0.985902	-1.183489E-06	0.1634096	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9994054	-0.0001098787	-1.383879	-8.333391E-07	0.1674105	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.1674105	0
earth	(0.98809830, -0.00000294, 0.14778100)	0.9880983	-2.936465E-06	0.147781	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9991412	-0.0001098787	-1.383879	-2.588139E-06	0.1516198	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.1516198	0
earth	(0.99040870, -0.00000504, 0.12897840)	0.9904087	-5.039015E-06	0.1289784	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9988244	-0.0001098787	-1.383879	-4.694215E-06	0.1326599	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.1326599	0
earth	(0.99206200, -0.00000679, 0.11327390)	0.992062	-6.789775E-06	0.1132739	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9985606	-0.0001098787	-1.383879	-6.449028E-06	0.1168508	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.1168508	0
earth	(0.99371880, -0.00000889, 0.09439152)	0.9937188	-8.88839E-06	0.09439152	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9982444	-0.0001098787	-1.383879	-8.553841E-06	0.09786885	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.09786885	0
earth	(0.99482630, -0.00001063, 0.07862994)	0.9948263	-1.063481E-05	0.07862994	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9979813	-0.0001098787	-1.383879	-1.030653E-05	0.08204138	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.08204138	0
earth	(0.99582650, -0.00001273, 0.05969039)	0.9958265	-1.272694E-05	0.05969039	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9976662	-0.0001098787	-1.383879	-1.240751E-05	0.06303742	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.06303742	0
earth	(0.99638570, -0.00001447, 0.04389071)	0.9963857	-1.44669E-05	0.04389071	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9974043	-0.0001098787	-1.383879	-1.415593E-05	0.04719162	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.04719162	0
earth	(0.99672700, -0.00001655, 0.02491692)	0.996727	-1.655E-05	0.02491692	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9970906	-0.0001098787	-1.383879	-1.625049E-05	0.02816569	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.02816569	0
earth	(0.99673630, -0.00001828, 0.00909826)	0.9967363	-1.828137E-05	0.009098262	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9968299	-0.0001098787	-1.383879	-1.799249E-05	0.01230161	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	0.01230161	0
earth	(0.99641720, -0.00002035, -0.00988679)	0.9964172	-2.03529E-05	-0.009886794	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.996518	-0.0001098787	-1.383879	-2.007805E-05	-0.006746222	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.006746222	0
earth	(0.99587560, -0.00002207, -0.02570523)	0.9958756	-2.207357E-05	-0.02570523	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9962591	-0.0001098787	-1.383879	-2.181146E-05	-0.02262851	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.02262851	0
earth	(0.99508360, -0.00002379, -0.04151719)	0.9950836	-2.378867E-05	-0.04151719	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9960008	-0.0001098787	-1.383879	-2.354025E-05	-0.03851904	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.03851904	0
earth	(0.99380250, -0.00002584, -0.06047741)	0.9938025	-2.583883E-05	-0.06047741	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9956923	-0.0001098787	-1.383879	-2.560808E-05	-0.05759854	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.05759854	0
earth	(0.99245970, -0.00002754, -0.07626110)	0.9924597	-2.754016E-05	-0.0762611	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9954363	-0.0001098787	-1.383879	-2.732514E-05	-0.07350713	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.07350713	0
earth	(0.99051770, -0.00002957, -0.09517582)	0.9905177	-2.957254E-05	-0.09517582	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9951306	-0.0001098787	-1.383879	-2.937759E-05	-0.09260821	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.09260821	0
earth	(0.98862450, -0.00003126, -0.11091190)	0.9886245	-3.1258E-05	-0.1109119	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.994877	-0.0001098787	-1.383879	-3.108075E-05	-0.1085347	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.1085347	0
earth	(0.98602280, -0.00003327, -0.12975800)	0.9860228	-3.327008E-05	-0.129758	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9945744	-0.0001098787	-1.383879	-3.311523E-05	-0.1276572	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.1276572	0
earth	(0.98358060, -0.00003494, -0.14542720)	0.9835806	-3.493759E-05	-0.1454272	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9943236	-0.0001098787	-1.383879	-3.480233E-05	-0.1436015	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.1436015	0
earth	(0.98032150, -0.00003693, -0.16418130)	0.9803215	-3.692688E-05	-0.1641813	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9940244	-0.0001098787	-1.383879	-3.681624E-05	-0.1627453	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.1627453	0
earth	(0.97733260, -0.00003857, -0.17976430)	0.9773326	-3.857437E-05	-0.1797643	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9937767	-0.0001098787	-1.383879	-3.848514E-05	-0.1787072	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.1787072	0
earth	(0.97341880, -0.00004054, -0.19840340)	0.9734188	-4.053841E-05	-0.1984034	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9934815	-0.0001098787	-1.383879	-4.047591E-05	-0.1978719	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.1978719	0
earth	(0.96988580, -0.00004216, -0.21388100)	0.9698858	-4.216382E-05	-0.213881	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9932372	-0.0001098787	-1.383879	-4.212445E-05	-0.2138512	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.2138512	0
earth	(0.96610640, -0.00004378, -0.22930420)	0.9661064	-4.377853E-05	-0.2293042	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9929945	-0.0001098787	-1.383879	-4.376305E-05	-0.2298383	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.2298383	0
earth	(0.96124730, -0.00004570, -0.24773480)	0.9612473	-4.570146E-05	-0.2477348	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9927055	-0.0001098787	-1.383879	-4.571559E-05	-0.2490332	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.2490332	0
earth	(0.95692930, -0.00004729, -0.26302470)	0.9569293	-4.729116E-05	-0.2630247	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9924666	-0.0001098787	-1.383879	-4.733073E-05	-0.2650374	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.2650374	0
