RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
mars	(1.46027400, -0.06932615, 0.63063180)	1.460274	-0.06932615	0.6306318	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.591941	-0.03208719	-0.5750071	-0.04354202	0.4091964	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.4091964	0
mars	(1.46595200, -0.06948231, 0.61982420)	1.465952	-0.06948231	0.6198242	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.592922	-0.03208719	-0.5750071	-0.04361382	0.4015461	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.4015461	0
mars	(1.47264700, -0.06966405, 0.60680480)	1.472647	-0.06966405	0.6068048	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.594093	-0.03208719	-0.5750071	-0.04369653	0.392378	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.392378	0
mars	(1.47812700, -0.06981082, 0.59591420)	1.478127	-0.06981082	0.5959142	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.595064	-0.03208719	-0.5750071	-0.04376256	0.3847482	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3847482	0
mars	(1.48458300, -0.06998126, 0.58279750)	1.484583	-0.06998126	0.5827975	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.596221	-0.03208719	-0.5750071	-0.04383834	0.3756045	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3756045	0
mars	(1.48986300, -0.07011861, 0.57182760)	1.489863	-0.07011861	0.5718276	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.59718	-0.03208719	-0.5750071	-0.04389862	0.3679948	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3679948	0
mars	(1.49607900, -0.07027777, 0.55861770)	1.496079	-0.07027777	0.5586177	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.598324	-0.03208719	-0.5750071	-0.04396751	0.3588751	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3588751	0
mars	(1.50115900, -0.07040569, 0.54757190)	1.501159	-0.07040569	0.5475719	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.599271	-0.03208719	-0.5750071	-0.04402205	0.3512853	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3512853	0
mars	(1.50713500, -0.07055356, 0.53427330)	1.507135	-0.07055356	0.5342733	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.6004	-0.03208719	-0.5750071	-0.04408409	0.3421893	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3421893	0
mars	(1.51201400, -0.07067207, 0.52315530)	1.512014	-0.07067207	0.5231553	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.601335	-0.03208719	-0.5750071	-0.04413295	0.334619	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.334619	0
