RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
uranus	(-4.67501900, -0.00512632, -18.38192000)	-4.675019	-0.005126318	-18.38192	(-0.1, 0.0, 0.0)	18.96709	18.94545	18.96709	-0.004564666	-1.505222	-0.0002708099	-1.819805	-0.0002708099	-1.819805	-1.505222	0	0.02	0	0	-1.819805	0
uranus	(-4.67926700, -0.00506536, -18.38087000)	-4.679267	-0.005065364	-18.38087	(-0.1, 0.0, 0.0)	18.96712	18.94545	18.96712	-0.004564666	-1.505222	-0.0002675958	-1.820036	-0.0002675958	-1.820036	-1.505222	0	0.02	0	0	-1.820036	0
uranus	(-4.68280700, -0.00501457, -18.38000000)	-4.682807	-0.005014568	-18.38	(-0.1, 0.0, 0.0)	18.96715	18.94545	18.96715	-0.004564666	-1.505222	-0.0002649173	-1.820228	-0.0002649173	-1.820228	-1.505222	0	0.02	0	0	-1.820228	0
uranus	(-4.68634700, -0.00496377, -18.37912000)	-4.686347	-0.004963771	-18.37912	(-0.1, 0.0, 0.0)	18.96718	18.94545	18.96718	-0.004564666	-1.505222	-0.0002622388	-1.82042	-0.0002622388	-1.82042	-1.505222	0	0.02	0	0	-1.82042	0
uranus	(-4.69059500, -0.00490282, -18.37807000)	-4.690595	-0.004902815	-18.37807	(-0.1, 0.0, 0.0)	18.96721	18.94545	18.96721	-0.004564666	-1.505222	-0.0002590246	-1.820651	-0.0002590246	-1.820651	-1.505222	0	0.02	0	0	-1.820651	0
uranus	(-4.69413300, -0.00485202, -18.37720000)	-4.694133	-0.004852016	-18.3772	(-0.1, 0.0, 0.0)	18.96723	18.94545	18.96723	-0.004564666	-1.505222	-0.0002563461	-1.820843	-0.0002563461	-1.820843	-1.505222	0	0.02	0	0	-1.820843	0
uranus	(-4.69838100, -0.00479106, -18.37614000)	-4.698381	-0.00479106	-18.37614	(-0.1, 0.0, 0.0)	18.96726	18.94545	18.96726	-0.004564666	-1.505222	-0.0002531318	-1.821074	-0.0002531318	-1.821074	-1.505222	0	0.02	0	0	-1.821074	0
uranus	(-4.70192000, -0.00474026, -18.37526000)	-4.70192	-0.004740261	-18.37526	(-0.1, 0.0, 0.0)	18.96729	18.94545	18.96729	-0.004564666	-1.505222	-0.0002504533	-1.821266	-0.0002504533	-1.821266	-1.505222	0	0.02	0	0	-1.821266	0
uranus	(-4.70616700, -0.00467930, -18.37420000)	-4.706167	-0.004679303	-18.3742	(-0.1, 0.0, 0.0)	18.96732	18.94545	18.96732	-0.004564666	-1.505222	-0.000247239	-1.821497	-0.000247239	-1.821497	-1.505222	0	0.02	0	0	-1.821497	0
uranus	(-4.70970400, -0.00462850, -18.37333000)	-4.709704	-0.004628504	-18.37333	(-0.1, 0.0, 0.0)	18.96735	18.94545	18.96735	-0.004564666	-1.505222	-0.0002445604	-1.821689	-0.0002445604	-1.821689	-1.505222	0	0.02	0	0	-1.821689	0
uranus	(-4.71395100, -0.00456754, -18.37227000)	-4.713951	-0.004567544	-18.37227	(-0.1, 0.0, 0.0)	18.96738	18.94545	18.96738	-0.004564666	-1.505222	-0.0002413461	-1.82192	-0.0002413461	-1.82192	-1.505222	0	0.02	0	0	-1.82192	0
uranus	(-4.71748900, -0.00451674, -18.37139000)	-4.717489	-0.004516744	-18.37139	(-0.1, 0.0, 0.0)	18.96741	18.94545	18.96741	-0.004564666	-1.505222	-0.0002386676	-1.822112	-0.0002386676	-1.822112	-1.505222	0	0.02	0	0	-1.822112	0
uranus	(-4.72173500, -0.00445578, -18.37033000)	-4.721735	-0.004455783	-18.37033	(-0.1, 0.0, 0.0)	18.96744	18.94545	18.96744	-0.004564666	-1.505222	-0.0002354532	-1.822342	-0.0002354532	-1.822342	-1.505222	0	0.02	0	0	-1.822342	0
uranus	(-4.72527300, -0.00440498, -18.36945000)	-4.725273	-0.004404982	-18.36945	(-0.1, 0.0, 0.0)	18.96746	18.94545	18.96746	-0.004564666	-1.505222	-0.0002327746	-1.822535	-0.0002327746	-1.822535	-1.505222	0	0.02	0	0	-1.822535	0
uranus	(-4.72881100, -0.00435418, -18.36856000)	-4.728811	-0.004354181	-18.36856	(-0.1, 0.0, 0.0)	18.96749	18.94545	18.96749	-0.004564666	-1.505222	-0.0002300959	-1.822727	-0.0002300959	-1.822727	-1.505222	0	0.02	0	0	-1.822727	0
uranus	(-4.73305600, -0.00429322, -18.36750000)	-4.733056	-0.004293219	-18.3675	(-0.1, 0.0, 0.0)	18.96752	18.94545	18.96752	-0.004564666	-1.505222	-0.0002268815	-1.822958	-0.0002268815	-1.822958	-1.505222	0	0.02	0	0	-1.822958	0
uranus	(-4.73659300, -0.00424242, -18.36662000)	-4.736593	-0.004242417	-18.36662	(-0.1, 0.0, 0.0)	18.96754	18.94545	18.96754	-0.004564666	-1.505222	-0.0002242029	-1.82315	-0.0002242029	-1.82315	-1.505222	0	0.02	0	0	-1.82315	0
uranus	(-4.74083800, -0.00418145, -18.36555000)	-4.740838	-0.004181453	-18.36555	(-0.1, 0.0, 0.0)	18.96758	18.94545	18.96758	-0.004564666	-1.505222	-0.0002209884	-1.823381	-0.0002209884	-1.823381	-1.505222	0	0.02	0	0	-1.823381	0
