RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
neptune	(20.91092000, -0.84350250, 8.40488800)	20.91092	-0.8435025	8.404888	(0.0, 0.0, -0.1)	22.55261	22.55261	22.55261	-0.03740481	0.3823733	-0.03740937	0.3822087	-0.03740754	0.3822745	0.3823733	0	0.02	0	0	0.3822087	0
neptune	(20.91257000, -0.84362570, 8.40075400)	20.91257	-0.8436257	8.400754	(0.0, 0.0, -0.1)	22.55261	22.55261	22.55261	-0.03740481	0.3823733	-0.03741482	0.382011	-0.03740754	0.3822745	0.3823733	0	0.02	0	0	0.382011	0
neptune	(20.91396000, -0.84372820, 8.39730800)	20.91396	-0.8437282	8.397308	(0.0, 0.0, -0.1)	22.55261	22.55261	22.55261	-0.03740481	0.3823733	-0.03741938	0.3818464	-0.03740754	0.3822745	0.3823733	0	0.02	0	0	0.3818464	0
neptune	(20.91561000, -0.84385130, 8.39317400)	20.91561	-0.8438513	8.393174	(0.0, 0.0, -0.1)	22.55261	22.55261	22.55261	-0.03740481	0.3823733	-0.03742484	0.3816487	-0.03740754	0.3822745	0.3823733	0	0.02	0	0	0.3816487	0
neptune	(20.91699000, -0.84395390, 8.38972900)	20.91699	-0.8439539	8.389729	(0.0, 0.0, -0.1)	22.55261	22.55261	22.55261	-0.03740481	0.3823733	-0.03742939	0.3814841	-0.03740754	0.3822745	0.3823733	0	0.02	0	0	0.3814841	0
neptune	(20.91865000, -0.84407700, 8.38559200)	20.91865	-0.844077	8.385592	(0.0, 0.0, -0.1)	22.55261	22.55261	22.55261	-0.03740481	0.3823733	-0.03743485	0.3812865	-0.03743121	0.3814182	0.3823733	0	0.02	0	0	0.3812865	0
neptune	(20.92002000, -0.84417950, 8.38214700)	20.92002	-0.8441795	8.382147	(0.0, 0.0, -0.1)	22.55261	22.55261	22.55261	-0.03740481	0.3823733	-0.0374394	0.3811218	-0.03743121	0.3814182	0.3823733	0	0.02	0	0	0.3811218	0
neptune	(20.92167000, -0.84430250, 8.37801200)	20.92167	-0.8443025	8.378012	(0.0, 0.0, -0.1)	22.55261	22.55261	22.55261	-0.03740481	0.3823733	-0.03744485	0.3809242	-0.0374403	0.3810888	0.3823733	0	0.02	0	0	0.3809242	0
neptune	(20.92305000, -0.84440490, 8.37456400)	20.92305	-0.8444049	8.374564	(0.0, 0.0, -0.1)	22.55262	22.55261	22.55262	-0.03740481	0.3823733	-0.0374494	0.3807595	-0.03744758	0.3808254	0.3823733	0	0.02	0	0	0.3807595	0
neptune	(20.92471000, -0.84452790, 8.37042900)	20.92471	-0.8445279	8.370429	(0.0, 0.0, -0.1)	22.55262	22.55261	22.55262	-0.03740481	0.3823733	-0.03745485	0.3805619	-0.03744758	0.3808254	0.3823733	0	0.02	0	0	0.3805619	0
neptune	(20.92608000, -0.84463040, 8.36698200)	20.92608	-0.8446304	8.366982	(0.0, 0.0, -0.1)	22.55262	22.55261	22.55262	-0.03740481	0.3823733	-0.03745939	0.3803972	-0.03745576	0.3805289	0.3823733	0	0.02	0	0	0.3803972	0
neptune	(20.92746000, -0.84473280, 8.36353500)	20.92746	-0.8447328	8.363535	(0.0, 0.0, -0.1)	22.55262	22.55261	22.55262	-0.03740481	0.3823733	-0.03746393	0.3802326	-0.0374603	0.3803642	0.3823733	0	0.02	0	0	0.3802326	0
neptune	(20.92910000, -0.84485570, 8.35939800)	20.9291	-0.8448557	8.359398	(0.0, 0.0, -0.1)	22.55262	22.55261	22.55262	-0.03740481	0.3823733	-0.03746939	0.3800349	-0.0374603	0.3803642	0.3823733	0	0.02	0	0	0.3800349	0
neptune	(20.93048000, -0.84495800, 8.35595000)	20.93048	-0.844958	8.35595	(0.0, 0.0, -0.1)	22.55262	22.55261	22.55262	-0.03740481	0.3823733	-0.03747392	0.3798702	-0.03747392	0.3798702	0.3823733	0	0.02	0	0	0.3798702	0
neptune	(20.93213000, -0.84508090, 8.35181300)	20.93213	-0.8450809	8.351813	(0.0, 0.0, -0.1)	22.55263	22.55261	22.55263	-0.03740481	0.3823733	-0.03747937	0.3796726	-0.03747937	0.3796726	0.3823733	0	0.02	0	0	0.3796726	0
neptune	(20.93350000, -0.84518320, 8.34836500)	20.9335	-0.8451832	8.348365	(0.0, 0.0, -0.1)	22.55263	22.55261	22.55263	-0.03740481	0.3823733	-0.03748391	0.3795079	-0.03748209	0.3795737	0.3823733	0	0.02	0	0	0.3795079	0
neptune	(20.93515000, -0.84530600, 8.34422900)	20.93515	-0.845306	8.344229	(0.0, 0.0, -0.1)	22.55263	22.55261	22.55263	-0.03740481	0.3823733	-0.03748935	0.3793103	-0.03748844	0.3793432	0.3823733	0	0.02	0	0	0.3793103	0
neptune	(20.93652000, -0.84540830, 8.34078000)	20.93652	-0.8454083	8.34078	(0.0, 0.0, -0.1)	22.55264	22.55261	22.55263	-0.03740481	0.3823733	-0.03749389	0.3791456	-0.03749207	0.3792115	0.3823733	0	0.02	0	0	0.3791456	0
neptune	(20.93817000, -0.84553100, 8.33664100)	20.93817	-0.845531	8.336641	(0.0, 0.0, -0.1)	22.55264	22.55261	22.55264	-0.03740481	0.3823733	-0.03749933	0.378948	-0.03749751	0.3790138	0.3823733	0	0.02	0	0	0.378948	0
neptune	(20.93954000, -0.84563330, 8.33319200)	20.93954	-0.8456333	8.333192	(0.0, 0.0, -0.1)	22.55264	22.55261	22.55264	-0.03740481	0.3823733	-0.03750386	0.3787833	-0.03750205	0.3788491	0.3823733	0	0.02	0	0	0.3787833	0
neptune	(20.94118000, -0.84575590, 8.32905300)	20.94118	-0.8457559	8.329053	(0.0, 0.0, -0.1)	22.55264	22.55261	22.55264	-0.03740481	0.3823733	-0.0375093	0.3785856	-0.0375093	0.3785856	0.3823733	0	0.02	0	0	0.3785856	0
neptune	(20.94256000, -0.84585820, 8.32560400)	20.94256	-0.8458582	8.325604	(0.0, 0.0, -0.1)	22.55264	22.55261	22.55264	-0.03740481	0.3823733	-0.03751384	0.378421	-0.03751202	0.3784868	0.3823733	0	0.02	0	0	0.378421	0
neptune	(20.94393000, -0.84596040, 8.32215500)	20.94393	-0.8459604	8.322155	(0.0, 0.0, -0.1)	22.55265	22.55261	22.55265	-0.03740481	0.3823733	-0.03751836	0.3782563	-0.03751836	0.3782563	0.3823733	0	0.02	0	0	0.3782563	0
neptune	(20.94557000, -0.84608300, 8.31801600)	20.94557	-0.846083	8.318016	(0.0, 0.0, -0.1)	22.55265	22.55261	22.55265	-0.03740481	0.3823733	-0.0375238	0.3780587	-0.03752289	0.3780916	0.3823733	0	0.02	0	0	0.3780587	0
neptune	(20.94694000, -0.84618520, 8.31456600)	20.94694	-0.8461852	8.314566	(0.0, 0.0, -0.1)	22.55265	22.55261	22.55265	-0.03740481	0.3823733	-0.03752832	0.377894	-0.03752742	0.3779269	0.3823733	0	0.02	0	0	0.377894	0
neptune	(20.94858000, -0.84630780, 8.31042600)	20.94858	-0.8463078	8.310426	(0.0, 0.0, -0.1)	22.55266	22.55261	22.55266	-0.03740481	0.3823733	-0.03753376	0.3776964	-0.03753285	0.3777293	0.3823733	0	0.02	0	0	0.3776964	0
neptune	(20.94995000, -0.84640990, 8.30697500)	20.94995	-0.8464099	8.306975	(0.0, 0.0, -0.1)	22.55266	22.55261	22.55266	-0.03740481	0.3823733	-0.03753828	0.3775316	-0.03753647	0.3775975	0.3823733	0	0.02	0	0	0.3775316	0
neptune	(20.95159000, -0.84653240, 8.30283500)	20.95159	-0.8465324	8.302835	(0.0, 0.0, -0.1)	22.55267	22.55261	22.55267	-0.03740481	0.3823733	-0.03754371	0.377334	-0.03754371	0.377334	0.3823733	0	0.02	0	0	0.377334	0
neptune	(20.95296000, -0.84663450, 8.29938500)	20.95296	-0.8466345	8.299385	(0.0, 0.0, -0.1)	22.55267	22.55261	22.55267	-0.03740481	0.3823733	-0.03754823	0.3771693	-0.03754823	0.3771693	0.3823733	0	0.02	0	0	0.3771693	0
neptune	(20.95460000, -0.84675700, 8.29524400)	20.9546	-0.846757	8.295244	(0.0, 0.0, -0.1)	22.55268	22.55261	22.55268	-0.03740481	0.3823733	-0.03755366	0.3769718	-0.03755366	0.3769718	0.3823733	0	0.02	0	0	0.3769718	0
neptune	(20.95597000, -0.84685900, 8.29179300)	20.95597	-0.846859	8.291793	(0.0, 0.0, -0.1)	22.55268	22.55261	22.55268	-0.03740481	0.3823733	-0.03755818	0.3768071	-0.03755637	0.3768729	0.3823733	0	0.02	0	0	0.3768071	0
neptune	(20.95760000, -0.84698150, 8.28765100)	20.9576	-0.8469815	8.287651	(0.0, 0.0, -0.1)	22.55269	22.55261	22.55269	-0.03740481	0.3823733	-0.03756361	0.3766094	-0.03756361	0.3766094	0.3823733	0	0.02	0	0	0.3766094	0
neptune	(20.95897000, -0.84708340, 8.28420100)	20.95897	-0.8470834	8.284201	(0.0, 0.0, -0.1)	22.55269	22.55261	22.55269	-0.03740481	0.3823733	-0.03756813	0.3764447	-0.03756722	0.3764776	0.3823733	0	0.02	0	0	0.3764447	0
neptune	(20.96061000, -0.84720580, 8.28005800)	20.96061	-0.8472058	8.280058	(0.0, 0.0, -0.1)	22.5527	22.55261	22.5527	-0.03740481	0.3823733	-0.03757355	0.3762471	-0.03757264	0.37628	0.3823733	0	0.02	0	0	0.3762471	0
neptune	(20.96197000, -0.84730770, 8.27660700)	20.96197	-0.8473077	8.276607	(0.0, 0.0, -0.1)	22.5527	22.55261	22.5527	-0.03740481	0.3823733	-0.03757806	0.3760824	-0.03757806	0.3760824	0.3823733	0	0.02	0	0	0.3760824	0
neptune	(20.96334000, -0.84740970, 8.27315400)	20.96334	-0.8474097	8.273154	(0.0, 0.0, -0.1)	22.55271	22.55261	22.5527	-0.03740481	0.3823733	-0.03758258	0.3759177	-0.03758167	0.3759506	0.3823733	0	0.02	0	0	0.3759177	0
neptune	(20.96497000, -0.84753200, 8.26901100)	20.96497	-0.847532	8.269011	(0.0, 0.0, -0.1)	22.55271	22.55261	22.55271	-0.03740481	0.3823733	-0.03758799	0.3757201	-0.03758799	0.3757201	0.3823733	0	0.02	0	0	0.3757201	0
neptune	(20.96633000, -0.84763400, 8.26556000)	20.96633	-0.847634	8.26556	(0.0, 0.0, -0.1)	22.55272	22.55261	22.55272	-0.03740481	0.3823733	-0.03759251	0.3755554	-0.03759161	0.3755883	0.3823733	0	0.02	0	0	0.3755554	0
neptune	(20.96797000, -0.84775620, 8.26141600)	20.96797	-0.8477562	8.261416	(0.0, 0.0, -0.1)	22.55272	22.55261	22.55272	-0.03740481	0.3823733	-0.03759792	0.3753577	-0.03759792	0.3753577	0.3823733	0	0.02	0	0	0.3753577	0
neptune	(20.96933000, -0.84785800, 8.25796300)	20.96933	-0.847858	8.257963	(0.0, 0.0, -0.1)	22.55273	22.55261	22.55273	-0.03740481	0.3823733	-0.03760244	0.3751931	-0.03760153	0.375226	0.3823733	0	0.02	0	0	0.3751931	0
neptune	(20.97096000, -0.84798030, 8.25382000)	20.97096	-0.8479803	8.25382	(0.0, 0.0, -0.1)	22.55274	22.55261	22.55274	-0.03740481	0.3823733	-0.03760784	0.3749954	-0.03760784	0.3749954	0.3823733	0	0.02	0	0	0.3749954	0
neptune	(20.97232000, -0.84808210, 8.25036600)	20.97232	-0.8480821	8.250366	(0.0, 0.0, -0.1)	22.55274	22.55261	22.55274	-0.03740481	0.3823733	-0.03761235	0.3748307	-0.03761145	0.3748637	0.3823733	0	0.02	0	0	0.3748307	0
neptune	(20.97396000, -0.84820430, 8.24622200)	20.97396	-0.8482043	8.246222	(0.0, 0.0, -0.1)	22.55275	22.55261	22.55275	-0.03740481	0.3823733	-0.03761776	0.3746331	-0.03761776	0.3746331	0.3823733	0	0.02	0	0	0.3746331	0
neptune	(20.97532000, -0.84830610, 8.24276900)	20.97532	-0.8483061	8.242769	(0.0, 0.0, -0.1)	22.55275	22.55261	22.55275	-0.03740481	0.3823733	-0.03762227	0.3744684	-0.03762227	0.3744684	0.3823733	0	0.02	0	0	0.3744684	0
neptune	(20.97695000, -0.84842810, 8.23862500)	20.97695	-0.8484281	8.238625	(0.0, 0.0, -0.1)	22.55276	22.55261	22.55276	-0.03740481	0.3823733	-0.03762768	0.3742708	-0.03762768	0.3742708	0.3823733	0	0.02	0	0	0.3742708	0
neptune	(20.97831000, -0.84852980, 8.23516900)	20.97831	-0.8485298	8.235169	(0.0, 0.0, -0.1)	22.55277	22.55261	22.55277	-0.03740481	0.3823733	-0.03763218	0.374106	-0.03763128	0.374139	0.3823733	0	0.02	0	0	0.374106	0
neptune	(20.97966000, -0.84863160, 8.23171700)	20.97966	-0.8486316	8.231717	(0.0, 0.0, -0.1)	22.55277	22.55261	22.55277	-0.03740481	0.3823733	-0.03763668	0.3739414	-0.03763578	0.3739744	0.3823733	0	0.02	0	0	0.3739414	0
neptune	(20.98129000, -0.84875360, 8.22757100)	20.98129	-0.8487536	8.227571	(0.0, 0.0, -0.1)	22.55278	22.55261	22.55278	-0.03740481	0.3823733	-0.03764209	0.3737438	-0.03764119	0.3737767	0.3823733	0	0.02	0	0	0.3737438	0
neptune	(20.98265000, -0.84885530, 8.22411700)	20.98265	-0.8488553	8.224117	(0.0, 0.0, -0.1)	22.55279	22.55261	22.55279	-0.03740481	0.3823733	-0.03764659	0.3735791	-0.03764479	0.373645	0.3823733	0	0.02	0	0	0.3735791	0
neptune	(20.98428000, -0.84897730, 8.21997000)	20.98428	-0.8489773	8.21997	(0.0, 0.0, -0.1)	22.5528	22.55261	22.5528	-0.03740481	0.3823733	-0.03765199	0.3733814	-0.03765199	0.3733814	0.3823733	0	0.02	0	0	0.3733814	0
neptune	(20.98563000, -0.84907900, 8.21651600)	20.98563	-0.849079	8.216516	(0.0, 0.0, -0.1)	22.5528	22.55261	22.5528	-0.03740481	0.3823733	-0.03765649	0.3732167	-0.03765649	0.3732167	0.3823733	0	0.02	0	0	0.3732167	0
neptune	(20.98726000, -0.84920090, 8.21237000)	20.98726	-0.8492009	8.21237	(0.0, 0.0, -0.1)	22.55281	22.55261	22.55281	-0.03740481	0.3823733	-0.03766188	0.3730191	-0.03766099	0.373052	0.3823733	0	0.02	0	0	0.3730191	0
neptune	(20.98862000, -0.84930250, 8.20891400)	20.98862	-0.8493025	8.208914	(0.0, 0.0, -0.1)	22.55282	22.55261	22.55282	-0.03740481	0.3823733	-0.03766638	0.3728544	-0.03766638	0.3728544	0.3823733	0	0.02	0	0	0.3728544	0
neptune	(20.99024000, -0.84942440, 8.20476700)	20.99024	-0.8494244	8.204767	(0.0, 0.0, -0.1)	22.55283	22.55261	22.55283	-0.03740481	0.3823733	-0.03767177	0.3726568	-0.03767177	0.3726568	0.3823733	0	0.02	0	0	0.3726568	0
neptune	(20.99160000, -0.84952590, 8.20131000)	20.9916	-0.8495259	8.20131	(0.0, 0.0, -0.1)	22.55283	22.55261	22.55283	-0.03740481	0.3823733	-0.03767627	0.372492	-0.03767447	0.3725579	0.3823733	0	0.02	0	0	0.372492	0
neptune	(20.99322000, -0.84964780, 8.19716500)	20.99322	-0.8496478	8.197165	(0.0, 0.0, -0.1)	22.55284	22.55261	22.55284	-0.03740481	0.3823733	-0.03768166	0.3722945	-0.03768076	0.3723274	0.3823733	0	0.02	0	0	0.3722945	0
neptune	(20.99458000, -0.84974930, 8.19370700)	20.99458	-0.8497493	8.193707	(0.0, 0.0, -0.1)	22.55285	22.55261	22.55285	-0.03740481	0.3823733	-0.03768615	0.3721297	-0.03768615	0.3721297	0.3823733	0	0.02	0	0	0.3721297	0
neptune	(20.99593000, -0.84985090, 8.19025100)	20.99593	-0.8498509	8.190251	(0.0, 0.0, -0.1)	22.55286	22.55261	22.55286	-0.03740481	0.3823733	-0.03769065	0.371965	-0.03768975	0.371998	0.3823733	0	0.02	0	0	0.371965	0
neptune	(20.99755000, -0.84997270, 8.18610300)	20.99755	-0.8499727	8.186103	(0.0, 0.0, -0.1)	22.55287	22.55261	22.55287	-0.03740481	0.3823733	-0.03769603	0.3717674	-0.03769513	0.3718003	0.3823733	0	0.02	0	0	0.3717674	0
neptune	(20.99891000, -0.85007410, 8.18264700)	20.99891	-0.8500741	8.182647	(0.0, 0.0, -0.1)	22.55288	22.55261	22.55288	-0.03740481	0.3823733	-0.03770052	0.3716027	-0.03770052	0.3716027	0.3823733	0	0.02	0	0	0.3716027	0
neptune	(21.00053000, -0.85019580, 8.17849800)	21.00053	-0.8501958	8.178498	(0.0, 0.0, -0.1)	22.55289	22.55261	22.55289	-0.03740481	0.3823733	-0.03770591	0.371405	-0.03770501	0.371438	0.3823733	0	0.02	0	0	0.371405	0
neptune	(21.00188000, -0.85029720, 8.17504000)	21.00188	-0.8502972	8.17504	(0.0, 0.0, -0.1)	22.55289	22.55261	22.55289	-0.03740481	0.3823733	-0.03771039	0.3712404	-0.03771039	0.3712404	0.3823733	0	0.02	0	0	0.3712404	0
neptune	(21.00350000, -0.85041890, 8.17089100)	21.0035	-0.8504189	8.170891	(0.0, 0.0, -0.1)	22.5529	22.55261	22.5529	-0.03740481	0.3823733	-0.03771578	0.3710427	-0.03771488	0.3710756	0.3823733	0	0.02	0	0	0.3710427	0
neptune	(21.00485000, -0.85052030, 8.16743500)	21.00485	-0.8505203	8.167435	(0.0, 0.0, -0.1)	22.55291	22.55261	22.55291	-0.03740481	0.3823733	-0.03772026	0.370878	-0.03771936	0.3709109	0.3823733	0	0.02	0	0	0.370878	0
neptune	(21.00647000, -0.85064200, 8.16328500)	21.00647	-0.850642	8.163285	(0.0, 0.0, -0.1)	22.55292	22.55261	22.55292	-0.03740481	0.3823733	-0.03772565	0.3706803	-0.03772474	0.3707133	0.3823733	0	0.02	0	0	0.3706803	0
neptune	(21.00782000, -0.85074330, 8.15982800)	21.00782	-0.8507433	8.159828	(0.0, 0.0, -0.1)	22.55293	22.55261	22.55293	-0.03740481	0.3823733	-0.03773012	0.3705157	-0.03773012	0.3705157	0.3823733	0	0.02	0	0	0.3705157	0
neptune	(21.00944000, -0.85086490, 8.15567800)	21.00944	-0.8508649	8.155678	(0.0, 0.0, -0.1)	22.55294	22.55261	22.55294	-0.03740481	0.3823733	-0.0377355	0.370318	-0.0377346	0.3703509	0.3823733	0	0.02	0	0	0.370318	0
neptune	(21.01078000, -0.85096620, 8.15221900)	21.01078	-0.8509662	8.152219	(0.0, 0.0, -0.1)	22.55296	22.55261	22.55296	-0.03740481	0.3823733	-0.03773997	0.3701533	-0.03773997	0.3701533	0.3823733	0	0.02	0	0	0.3701533	0
neptune	(21.01213000, -0.85106750, 8.14876000)	21.01213	-0.8510675	8.14876	(0.0, 0.0, -0.1)	22.55296	22.55261	22.55296	-0.03740481	0.3823733	-0.03774446	0.3699886	-0.03774446	0.3699886	0.3823733	0	0.02	0	0	0.3699886	0
neptune	(21.01375000, -0.85118900, 8.14460800)	21.01375	-0.851189	8.144608	(0.0, 0.0, -0.1)	22.55298	22.55261	22.55298	-0.03740481	0.3823733	-0.03774983	0.3697909	-0.03774983	0.3697909	0.3823733	0	0.02	0	0	0.3697909	0
neptune	(21.01509000, -0.85129020, 8.14115000)	21.01509	-0.8512902	8.14115	(0.0, 0.0, -0.1)	22.55299	22.55261	22.55299	-0.03740481	0.3823733	-0.0377543	0.3696262	-0.0377543	0.3696262	0.3823733	0	0.02	0	0	0.3696262	0
neptune	(21.01671000, -0.85141170, 8.13699900)	21.01671	-0.8514117	8.136999	(0.0, 0.0, -0.1)	22.553	22.55261	22.553	-0.03740481	0.3823733	-0.03775967	0.3694286	-0.03775967	0.3694286	0.3823733	0	0.02	0	0	0.3694286	0
neptune	(21.01805000, -0.85151280, 8.13354000)	21.01805	-0.8515128	8.13354	(0.0, 0.0, -0.1)	22.55301	22.55261	22.55301	-0.03740481	0.3823733	-0.03776415	0.369264	-0.03776325	0.3692969	0.3823733	0	0.02	0	0	0.369264	0
neptune	(21.01967000, -0.85163440, 8.12938800)	21.01967	-0.8516344	8.129388	(0.0, 0.0, -0.1)	22.55302	22.55261	22.55302	-0.03740481	0.3823733	-0.03776952	0.3690663	-0.03776952	0.3690663	0.3823733	0	0.02	0	0	0.3690663	0
neptune	(21.02101000, -0.85173550, 8.12592800)	21.02101	-0.8517355	8.125928	(0.0, 0.0, -0.1)	22.55303	22.55261	22.55303	-0.03740481	0.3823733	-0.03777399	0.3689015	-0.03777399	0.3689015	0.3823733	0	0.02	0	0	0.3689015	0
neptune	(21.02263000, -0.85185680, 8.12177600)	21.02263	-0.8518568	8.121776	(0.0, 0.0, -0.1)	22.55304	22.55261	22.55304	-0.03740481	0.3823733	-0.03777935	0.3687039	-0.03777935	0.3687039	0.3823733	0	0.02	0	0	0.3687039	0
neptune	(21.02397000, -0.85195790, 8.11831600)	21.02397	-0.8519579	8.118316	(0.0, 0.0, -0.1)	22.55305	22.55261	22.55305	-0.03740481	0.3823733	-0.03778382	0.3685392	-0.03778382	0.3685392	0.3823733	0	0.02	0	0	0.3685392	0
neptune	(21.02558000, -0.85207930, 8.11416300)	21.02558	-0.8520793	8.114163	(0.0, 0.0, -0.1)	22.55306	22.55261	22.55306	-0.03740481	0.3823733	-0.03778918	0.3683416	-0.03778918	0.3683416	0.3823733	0	0.02	0	0	0.3683416	0
neptune	(21.02692000, -0.85218040, 8.11070300)	21.02692	-0.8521804	8.110703	(0.0, 0.0, -0.1)	22.55308	22.55261	22.55308	-0.03740481	0.3823733	-0.03779365	0.3681768	-0.03779365	0.3681768	0.3823733	0	0.02	0	0	0.3681768	0
neptune	(21.02854000, -0.85230170, 8.10655000)	21.02854	-0.8523017	8.10655	(0.0, 0.0, -0.1)	22.55309	22.55261	22.55309	-0.03740481	0.3823733	-0.03779902	0.3679792	-0.03779812	0.3680121	0.3823733	0	0.02	0	0	0.3679792	0
neptune	(21.02988000, -0.85240270, 8.10308800)	21.02988	-0.8524027	8.103088	(0.0, 0.0, -0.1)	22.5531	22.55261	22.5531	-0.03740481	0.3823733	-0.03780347	0.3678145	-0.03780347	0.3678145	0.3823733	0	0.02	0	0	0.3678145	0
neptune	(21.03122000, -0.85250370, 8.09962700)	21.03122	-0.8525037	8.099627	(0.0, 0.0, -0.1)	22.55311	22.55261	22.55311	-0.03740481	0.3823733	-0.03780794	0.3676498	-0.03780794	0.3676498	0.3823733	0	0.02	0	0	0.3676498	0
neptune	(21.03283000, -0.85262490, 8.09547400)	21.03283	-0.8526249	8.095474	(0.0, 0.0, -0.1)	22.55312	22.55261	22.55312	-0.03740481	0.3823733	-0.03781329	0.3674522	-0.03781329	0.3674522	0.3823733	0	0.02	0	0	0.3674522	0
neptune	(21.03417000, -0.85272590, 8.09201200)	21.03417	-0.8527259	8.092012	(0.0, 0.0, -0.1)	22.55313	22.55261	22.55313	-0.03740481	0.3823733	-0.03781776	0.3672874	-0.03781776	0.3672874	0.3823733	0	0.02	0	0	0.3672874	0
neptune	(21.03577000, -0.85284710, 8.08785800)	21.03577	-0.8528471	8.087858	(0.0, 0.0, -0.1)	22.55315	22.55261	22.55315	-0.03740481	0.3823733	-0.03782311	0.3670898	-0.03782311	0.3670898	0.3823733	0	0.02	0	0	0.3670898	0
neptune	(21.03711000, -0.85294800, 8.08439500)	21.03711	-0.852948	8.084395	(0.0, 0.0, -0.1)	22.55316	22.55261	22.55316	-0.03740481	0.3823733	-0.03782757	0.3669251	-0.03782668	0.366958	0.3823733	0	0.02	0	0	0.3669251	0
neptune	(21.03872000, -0.85306910, 8.08024000)	21.03872	-0.8530691	8.08024	(0.0, 0.0, -0.1)	22.55318	22.55261	22.55318	-0.03740481	0.3823733	-0.03783292	0.3667274	-0.03783292	0.3667274	0.3823733	0	0.02	0	0	0.3667274	0
neptune	(21.04006000, -0.85317000, 8.07677900)	21.04006	-0.85317	8.076779	(0.0, 0.0, -0.1)	22.55319	22.55261	22.55319	-0.03740481	0.3823733	-0.03783737	0.3665627	-0.03783737	0.3665627	0.3823733	0	0.02	0	0	0.3665627	0
neptune	(21.04167000, -0.85329110, 8.07262300)	21.04167	-0.8532911	8.072623	(0.0, 0.0, -0.1)	22.5532	22.55261	22.5532	-0.03740481	0.3823733	-0.03784272	0.3663651	-0.03784272	0.3663651	0.3823733	0	0.02	0	0	0.3663651	0
neptune	(21.04300000, -0.85339190, 8.06916000)	21.043	-0.8533919	8.06916	(0.0, 0.0, -0.1)	22.55321	22.55261	22.55321	-0.03740481	0.3823733	-0.03784718	0.3662003	-0.03784718	0.3662003	0.3823733	0	0.02	0	0	0.3662003	0
neptune	(21.04461000, -0.85351290, 8.06500400)	21.04461	-0.8535129	8.065004	(0.0, 0.0, -0.1)	22.55323	22.55261	22.55323	-0.03740481	0.3823733	-0.03785252	0.3660027	-0.03785252	0.3660027	0.3823733	0	0.02	0	0	0.3660027	0
neptune	(21.04594000, -0.85361380, 8.06154200)	21.04594	-0.8536138	8.061542	(0.0, 0.0, -0.1)	22.55324	22.55261	22.55324	-0.03740481	0.3823733	-0.03785698	0.365838	-0.03785698	0.365838	0.3823733	0	0.02	0	0	0.365838	0
neptune	(21.04728000, -0.85371460, 8.05807800)	21.04728	-0.8537146	8.058078	(0.0, 0.0, -0.1)	22.55325	22.55261	22.55325	-0.03740481	0.3823733	-0.03786143	0.3656733	-0.03786143	0.3656733	0.3823733	0	0.02	0	0	0.3656733	0
neptune	(21.04888000, -0.85383550, 8.05392200)	21.04888	-0.8538355	8.053922	(0.0, 0.0, -0.1)	22.55327	22.55261	22.55327	-0.03740481	0.3823733	-0.03786677	0.3654757	-0.03786677	0.3654757	0.3823733	0	0.02	0	0	0.3654757	0
neptune	(21.05021000, -0.85393630, 8.05045800)	21.05021	-0.8539363	8.050458	(0.0, 0.0, -0.1)	22.55328	22.55261	22.55328	-0.03740481	0.3823733	-0.03787122	0.3653109	-0.03787122	0.3653109	0.3823733	0	0.02	0	0	0.3653109	0
neptune	(21.05182000, -0.85405710, 8.04630100)	21.05182	-0.8540571	8.046301	(0.0, 0.0, -0.1)	22.5533	22.55261	22.5533	-0.03740481	0.3823733	-0.03787656	0.3651133	-0.03787656	0.3651133	0.3823733	0	0.02	0	0	0.3651133	0
neptune	(21.05315000, -0.85415790, 8.04283600)	21.05315	-0.8541579	8.042836	(0.0, 0.0, -0.1)	22.55331	22.55261	22.55331	-0.03740481	0.3823733	-0.03788101	0.3649485	-0.03788101	0.3649485	0.3823733	0	0.02	0	0	0.3649485	0
neptune	(21.05475000, -0.85427870, 8.03868000)	21.05475	-0.8542787	8.03868	(0.0, 0.0, -0.1)	22.55333	22.55261	22.55333	-0.03740481	0.3823733	-0.03788634	0.364751	-0.03788634	0.364751	0.3823733	0	0.02	0	0	0.364751	0
neptune	(21.05608000, -0.85437940, 8.03521400)	21.05608	-0.8543794	8.035214	(0.0, 0.0, -0.1)	22.55334	22.55261	22.55334	-0.03740481	0.3823733	-0.03789078	0.3645862	-0.03789078	0.3645862	0.3823733	0	0.02	0	0	0.3645862	0
neptune	(21.05768000, -0.85450020, 8.03105600)	21.05768	-0.8545002	8.031056	(0.0, 0.0, -0.1)	22.55336	22.55261	22.55336	-0.03740481	0.3823733	-0.03789612	0.3643885	-0.03789612	0.3643885	0.3823733	0	0.02	0	0	0.3643885	0
neptune	(21.05901000, -0.85460080, 8.02759200)	21.05901	-0.8546008	8.027592	(0.0, 0.0, -0.1)	22.55337	22.55261	22.55337	-0.03740481	0.3823733	-0.03790056	0.3642238	-0.03790056	0.3642238	0.3823733	0	0.02	0	0	0.3642238	0
