RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
merkur	(0.38721370, -0.03118338, 0.19943230)	0.3872137	-0.03118338	0.1994323	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4365506	0.06361996	-2.841778	-0.07186434	0.4858357	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.4858357	0
merkur	(0.39928460, -0.03013370, 0.17562250)	0.3992846	-0.0301337	0.1756225	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4371624	0.06361996	-2.841778	-0.06940696	0.4245689	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.4245689	0
merkur	(0.40803890, -0.02916016, 0.15520210)	0.4080389	-0.02916016	0.1552021	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4374868	0.06361996	-2.841778	-0.06716542	0.3736387	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.3736387	0
merkur	(0.41558160, -0.02810006, 0.13432130)	0.4155816	-0.02810006	0.1343213	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.437642	0.06361996	-2.841778	-0.06475305	0.3227809	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.3227809	0
merkur	(0.42300370, -0.02671823, 0.10874430)	0.4230037	-0.02671823	0.1087443	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4376044	0.06361996	-2.841778	-0.06163948	0.2617925	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.2617925	0
merkur	(0.42780920, -0.02547926, 0.08707092)	0.4278092	-0.02547926	0.08707092	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4373867	0.06361996	-2.841778	-0.05886804	0.2109571	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.2109571	0
merkur	(0.43189560, -0.02389285, 0.06072729)	0.4318956	-0.02389285	0.06072729	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4369023	0.06361996	-2.841778	-0.05533708	0.149882	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.149882	0
merkur	(0.43388450, -0.02249218, 0.03857061)	0.4338845	-0.02249218	0.03857061	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4363135	0.06361996	-2.841778	-0.05222894	0.09887907	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.09887907	0
merkur	(0.43455410, -0.02072281, 0.01183641)	0.4345541	-0.02072281	0.01183641	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4353867	0.06361996	-2.841778	-0.04830724	0.03748766	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	0.03748766	0
merkur	(0.43367110, -0.01917931, -0.01048582)	0.4336711	-0.01917931	-0.01048582	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4344323	0.06361996	-2.841778	-0.04488469	-0.01387568	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.01387568	0
merkur	(0.43087290, -0.01725066, -0.03722391)	0.4308729	-0.01725066	-0.03722391	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4330712	0.06361996	-2.841778	-0.04059941	-0.07581726	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.07581726	0
merkur	(0.42708810, -0.01558498, -0.05938470)	0.4270881	-0.01558498	-0.0593847	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4317598	0.06361996	-2.841778	-0.03688563	-0.1277384	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.1277384	0
merkur	(0.42080180, -0.01352295, -0.08572830)	0.4208018	-0.01352295	-0.0857283	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4299773	0.06361996	-2.841778	-0.03226565	-0.1904704	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.1904704	0
merkur	(0.41411250, -0.01175766, -0.10739050)	0.4141125	-0.01175766	-0.1073905	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4283215	0.06361996	-2.841778	-0.02828594	-0.2431525	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.2431525	0
merkur	(0.40611000, -0.00995511, -0.12871160)	0.40611	-0.009955108	-0.1287116	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4265144	0.06361996	-2.841778	-0.02419462	-0.2962497	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.2962497	0
merkur	(0.39478620, -0.00775037, -0.15374420)	0.3947862	-0.007750371	-0.1537442	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4241515	0.06361996	-2.841778	-0.01914673	-0.3605763	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.3605763	0
merkur	(0.38393010, -0.00588487, -0.17405720)	0.3839301	-0.005884867	-0.1740572	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4220256	0.06361996	-2.841778	-0.01483309	-0.4147427	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.4147427	0
merkur	(0.36922380, -0.00362107, -0.19766330)	0.3692238	-0.003621074	-0.1976633	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4192937	0.06361996	-2.841778	-0.009539714	-0.480484	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.480484	0
merkur	(0.35559300, -0.00172070, -0.21660460)	0.355593	-0.001720699	-0.2166046	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4168729	0.06361996	-2.841778	-0.005041007	-0.535941	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.535941	0
merkur	(0.33762290, 0.00056694, -0.23834230)	0.3376229	0.0005669425	-0.2383423	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4138036	0.06361996	-2.841778	0.0004484234	-0.603367	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.603367	0
merkur	(0.32133810, 0.00247156, -0.25553920)	0.3213381	0.002471558	-0.2555392	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4111169	0.06361996	-2.841778	0.005086469	-0.6603428	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.6603428	0
merkur	(0.30027710, 0.00474470, -0.27495670)	0.3002771	0.004744701	-0.2749567	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4077489	0.06361996	-2.841778	0.01071085	-0.729731	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.729731	0
merkur	(0.28150750, 0.00662026, -0.29002990)	0.2815075	0.006620255	-0.2900299	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4048317	0.06361996	-2.841778	0.01543146	-0.7884593	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.7884593	0
merkur	(0.25759110, 0.00883732, -0.30667000)	0.2575911	0.008837316	-0.30667	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.4012117	0.06361996	-2.841778	0.02111476	-0.8600918	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.8600918	0
merkur	(0.23656190, 0.01064781, -0.31923820)	0.2365619	0.01064781	-0.3192382	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3981066	0.06361996	-2.841778	0.02584729	-0.9208079	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.9208079	0
merkur	(0.21459700, 0.01241614, -0.33054270)	0.214597	0.01241614	-0.3305427	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3949322	0.06361996	-2.841778	0.03055744	-0.9825042	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-0.9825042	0
merkur	(0.18709780, 0.01447090, -0.34233250)	0.1870978	0.0144709	-0.3423325	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.391047	0.06361996	-2.841778	0.03615209	-1.0579	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.0579	0
merkur	(0.16331720, 0.01611730, -0.35058990)	0.1633172	0.0161173	-0.3505899	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3877603	0.06361996	-2.841778	0.04074072	-1.121915	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.121915	0
