
3.108110366313296E-01	1.509516454543033E+00	2.393457769866249E-02
2.976261819932686E-01	1.513464415809966E+00	2.434247587504106E-02
2.844173380571984E-01	1.517290384911711E+00	2.474841180209792E-02
2.711856261725832E-01	1.520994355590326E+00	2.515235769087175E-02
2.579321639708993E-01	1.524576331259484E+00	2.555428604663707E-02
2.446580653031929E-01	1.528036324908888E+00	2.595416966857819E-02
2.313644401800581E-01	1.531374359007875E+00	2.635198164902319E-02
2.180523947130288E-01	1.534590465408050E+00	2.674769537270713E-02
2.047230310571132E-01	1.537684685246568E+00	2.714128451631923E-02
1.913774473552444E-01	1.540657068851260E+00	2.753272304805185E-02
1.780167376852525E-01	1.543507675646753E+00	2.792198522675302E-02
1.646419920087357E-01	1.546236574060068E+00	2.830904560084836E-02
1.512542961206355E-01	1.548843841425696E+00	2.869387900759516E-02
1.378547315994386E-01	1.551329563891413E+00	2.907646057282655E-02
1.244443757593294E-01	1.553693836325331E+00	2.945676571057838E-02
1.110243016052711E-01	1.555936762223331E+00	2.983477012202322E-02
9.759557779017523E-02	1.558058453616184E+00	3.021044979402732E-02
8.415926857264187E-02	1.560059030976973E+00	3.058378099810245E-02
7.071643377521024E-02	1.561938623129949E+00	3.095474028988105E-02
5.726812874435173E-02	1.563697367160856E+00	3.132330450852300E-02
4.381540431273818E-02	1.565335408327382E+00	3.168945077565186E-02
3.035930676291510E-02	1.566852899968748E+00	3.205315649415081E-02
1.690087779162994E-02	1.568250003415298E+00	3.241439934724401E-02
3.441154475362427E-03	1.569526887899771E+00	3.277315729773376E-02
-1.001883076201781E-02	1.570683730470431E+00	3.312940858693230E-02
-2.347805017961104E-02	1.571720715904565E+00	3.348313173321216E-02
-3.693548074907135E-02	1.572638036621503E+00	3.383430553067313E-02
-5.039010418412845E-02	1.573435892596053E+00	3.418290904835483E-02
-6.384090696924284E-02	1.574114491273400E+00	3.452892162969700E-02
-7.728688038603476E-02	1.574674047485012E+00	3.487232289153355E-02
-9.072702053742018E-02	1.575114783364443E+00	3.521309272246408E-02
-1.041603283708493E-01	1.575436928263159E+00	3.555121128125965E-02
-1.175858097015370E-01	1.575640718667609E+00	3.588665899583754E-02
-1.310024752349017E-01	1.575726398118197E+00	3.621941656248612E-02
-1.444093405871492E-01	1.575694217129230E+00	3.654946494473092E-02
-1.578054263043610E-01	1.575544433108422E+00	3.687678537187987E-02
-1.711897578811788E-01	1.575277310275949E+00	3.720135933776765E-02
-1.845613657790733E-01	1.574893119584533E+00	3.752316859982013E-02
-1.979192854430818E-01	1.574392138641586E+00	3.784219517796649E-02
-2.112625573165551E-01	1.573774651632612E+00	3.815842135308076E-02
