
-1.291641814486278E+01	1.316626675698565E+01	2.167737363433581E-01
-1.291924971334326E+01	1.316332465353403E+01	2.167995157953441E-01
-1.292208066174687E+01	1.316038193856275E+01	2.168253053123018E-01
-1.292491092853630E+01	1.315743857879279E+01	2.168509636757126E-01
-1.292774072781975E+01	1.315449462484728E+01	2.168765163587482E-01
-1.293056999050976E+01	1.315155008450731E+01	2.169021240619116E-01
-1.293339869061602E+01	1.314860494809860E+01	2.169277566559067E-01
-1.293622676311463E+01	1.314565921376984E+01	2.169535039024392E-01
-1.293905412948437E+01	1.314271284457639E+01	2.169792222087357E-01
-1.294188093772757E+01	1.313976587573264E+01	2.170049292846147E-01
-1.294470704532619E+01	1.313681828761896E+01	2.170307094452224E-01
-1.294753247384819E+01	1.313387006051524E+01	2.170563872160431E-01
-1.295035732494867E+01	1.313092122584005E+01	2.170820257186629E-01
-1.295318157037755E+01	1.312797177546815E+01	2.171076094010819E-01
-1.295600529553000E+01	1.312502173991297E+01	2.171332222980983E-01
-1.295882832291442E+01	1.312207108933131E+01	2.171589276349527E-01
-1.296165068340830E+01	1.311911980370778E+01	2.171845318886546E-01
-1.296447247092954E+01	1.311616791894575E+01	2.172101455218291E-01
-1.296729357557905E+01	1.311321540729463E+01	2.172357414612380E-01
-1.297011408676951E+01	1.311026228166802E+01	2.172612705614351E-01
-1.297293396162153E+01	1.310730853682426E+01	2.172867632137625E-01
-1.297575331219393E+01	1.310435418638176E+01	2.173121395705604E-01
-1.297857218810288E+01	1.310139927224052E+01	2.173376186902693E-01
-1.298139037826304E+01	1.309844374645425E+01	2.173631869780828E-01
-1.298420794958581E+01	1.309548761194558E+01	2.173887604854879E-01
-1.298702484521210E+01	1.309253086540854E+01	2.174144029476074E-01
-1.298984106142073E+01	1.308957349118343E+01	2.174400056415005E-01
-1.299265661164398E+01	1.308661550127945E+01	2.174656352116307E-01
-1.299547140631065E+01	1.308365685719334E+01	2.174911569850146E-01
-1.299828567792707E+01	1.308069760085924E+01	2.175165035658948E-01
-1.300109941576731E+01	1.307773775721618E+01	2.175418693946199E-01
-1.300391256743863E+01	1.307477730841391E+01	2.175672086544131E-01
-1.300672516276573E+01	1.307181627194040E+01	2.175925980267717E-01
-1.300953710115763E+01	1.306885461990055E+01	2.176179932193381E-01
-1.301234849191551E+01	1.306589237574297E+01	2.176433903640458E-01
-1.301515920421487E+01	1.306292952800058E+01	2.176689126908636E-01
-1.301796918420539E+01	1.305996603618163E+01	2.176943529456028E-01
-1.302077858782226E+01	1.305700193723820E+01	2.177197310304349E-01
-1.302358736856820E+01	1.305403722646792E+01	2.177450855516321E-01
-1.302639560555020E+01	1.305107192281819E+01	2.177704251186383E-01
-1.302920318700218E+01	1.304810601588652E+01	2.177958496783882E-01
-1.303201009579302E+01	1.304513947935778E+01	2.178211973915719E-01
-1.303481645723321E+01	1.304217235488114E+01	2.178465681141024E-01
-1.303762210302863E+01	1.303920460942709E+01	2.178719877281168E-01
-1.304042708196967E+01	1.303623623461328E+01	2.178973208482581E-01
-1.304323141696507E+01	1.303326724024220E+01	2.179226026560975E-01
-1.304603517476401E+01	1.303029762842926E+01	2.179477404635655E-01
-1.304883846803673E+01	1.302732744676847E+01	2.179728971075860E-01
-1.305164111327064E+01	1.302435666205419E+01	2.179981232598058E-01
-1.305444318826411E+01	1.302138527660274E+01	2.180233107911467E-01
-1.305724468366111E+01	1.301841330880882E+01	2.180486034222854E-01
-1.306004549165605E+01	1.301544072700133E+01	2.180739432197250E-01
-1.306284562754434E+01	1.301246753648654E+01	2.180993446130413E-01
-1.306564497143779E+01	1.300949369739648E+01	2.181247090332902E-01
-1.306844370549810E+01	1.300651923003320E+01	2.181498953840336E-01
-1.307124187549866E+01	1.300354416980988E+01	2.181750861182478E-01
-1.307403939698666E+01	1.300056848905934E+01	2.182002137001862E-01
-1.307683638009977E+01	1.299759221449716E+01	2.182252952199063E-01
-1.307963275658755E+01	1.299461533881490E+01	2.182503853768090E-01
-1.308242859596963E+01	1.299163787518451E+01	2.182754673334820E-01
-1.308522380389118E+01	1.298865982363501E+01	2.183006879758258E-01
-1.308801825411761E+01	1.298568113132951E+01	2.183258677058922E-01
